19,0,1,1,1,1,0,0,1,0,1,.5667248,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,62,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,55,55,0,33,0,0,55,55,0,0,0,0,33,0,0,55,55,0,0,0,0,55,55,0,55,0,0,3200.748,2445.139,2445.139,1416.709,1416.709,1416.709,3018.867,3018.867,2137.324,3064.338,1804.989,1804.989,3155.278,3155.278,2651.539,1416.709,1416.709,1416.709,3064.338,1804.989,1804.989,3155.278,3155.278,2651.539,1416.709,1416.709,1416.709,3018.867,3018.867,2137.324,3064.338,2308.729,2308.729,1,0,1.349968,.9487302,25.98291,45.79448,35,55,0,0,0,0
20,0,1,1,1,1,0,0,1,0,1,.7849547,1,1,1,1,5,5,8,8,1,1,2,2,2,2,2,2,2,2,2,60,57,0,60,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,60,0,36,0,0,60,60,0,0,0,0,36,0,0,60,60,0,0,0,0,60,60,0,60,0,0,2394.231,1675.962,1675.962,1122.115,1122.115,1122.115,2056.731,2056.731,1645.673,1981.731,1488.462,1488.462,2394.231,2094.231,1683.173,1122.115,1122.115,1122.115,1981.731,1488.462,1488.462,2394.231,2094.231,1683.173,1122.115,1122.115,1122.115,2056.731,2056.731,1645.673,2094.231,1272.115,1272.115,.2,.3,1.034993,1.128239,12.5,27.40385,60,60,0,0,0,0
23,0,0,1,1,1,0,0,1,0,1,.7130818,4,5,3,3,1,1,4,8,2,2,2,2,2,2,2,2,2,9,2,59,54,0,50,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,60,0,36,0,0,60,60,0,0,0,0,36,0,0,60,60,0,0,0,0,60,60,0,60,0,0,2571.475,1800.032,1800.032,1431.027,1431.027,1431.027,2235.902,2235.902,1596.887,2124.045,1302.454,1302.454,2571.475,2347.76,2165.184,1431.027,1431.027,1431.027,2124.045,1302.454,1302.454,2571.475,2347.76,2165.184,1431.027,1431.027,1431.027,2235.902,2235.902,1596.887,2198.616,1285.738,1285.738,.1,.05,1.115026,1.016169,14.91435,30.42929,50,60,0,0,0,0
25,0,0,1,1,1,0,0,1,0,1,-.2546809,4,4,2,2,7,7,1,1,6,6,1,1,1,1,1,1,1,1,1,58,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,58,58,0,34.8,0,0,58,58,0,0,0,0,34.8,0,0,58,58,0,0,0,0,58,58,0,58,0,0,1783.454,1233.949,1233.949,1099.406,1099.406,1099.406,1783.454,1783.454,1563.652,1539.01,989.505,989.505,1734.566,1734.566,1459.813,1099.406,1099.406,1099.406,1539.01,989.505,989.505,1734.566,1734.566,1459.813,1099.406,1099.406,1099.406,1783.454,1783.454,1563.652,1636.788,1087.283,1087.283,.2,.2,1.266098,1.03324,24.44444,18.94845,40,58,0,0,0,0
26,0,1,1,1,1,0,0,0,0,1,-.435533,5,5,1,1,1,1,1,1,10,10,2,2,2,1,1,1,1,1,1,54,59,0,35,35,0,35,35,0,35,35,0,35,35,0,35,35,0,35,35,0,35,35,0,35,35,0,35,35,0,35,35,0,35,35,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1340.961,1141.461,794.5286,1027.461,1027.461,641.9806,1340.961,1340.961,727.4806,1340.961,1055.961,670.4806,1340.961,1340.961,792.8844,1027.461,1027.461,641.9806,1340.961,1055.961,670.4806,1340.961,1340.961,792.8844,1027.461,1027.461,641.9806,1340.961,1340.961,727.4806,1340.961,1112.961,688.9325,0,0,1.080851,.7444564,22.02746,14.25,35,40,0,0,0,0
27,0,0,1,1,1,0,0,0,0,1,-.5438157,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,59,60,0,40,40,0,40,0,0,40,40,0,40,0,0,40,40,0,40,0,0,40,0,0,40,40,0,40,0,0,40,40,0,40,40,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,2198.997,1875.92,1319.398,1795.151,1238.629,1238.629,2198.997,2198.997,1440.552,2198.997,1081.522,1081.522,2198.997,2198.997,1660.452,1795.151,1238.629,1238.629,2198.997,1081.522,1081.522,2198.997,2198.997,1660.452,1795.151,1238.629,1238.629,2198.997,2198.997,1440.552,2198.997,1835.535,1279.013,.3,.3,1.393782,.9926085,34.78261,20.19231,40,40,0,0,0,0
29,0,1,0,1,0,0,0,0,0,1,-.0971151,6,6,6,7,7,5,5,7,9,6,2,2,2,1,2,2,2,1,2,61,58,0,40,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,928.8682,535.226,535.226,486.5291,486.5291,486.5291,758.4293,758.4293,581.6693,636.6873,437.8323,437.8323,928.8682,807.1261,740.8411,486.5291,486.5291,486.5291,636.6873,437.8323,437.8323,928.8682,807.1261,740.8411,486.5291,486.5291,486.5291,758.4293,758.4293,581.6693,685.3841,552.8141,552.8141,.9,.5,.674984,.3722282,12.1742,11.0475,40,40,0,0,0,0
30,0,0,1,1,0,0,0,1,0,1,-.6217149,3,7,4,7,2,2,5,8,5,5,2,1,1,2,2,2,2,2,2,58,58,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,36,0,0,0,0,0,36,36,0,21.6,0,0,36,36,0,0,0,0,21.6,0,0,36,36,0,0,0,0,36,36,0,36,0,0,4031.589,3506.133,2418.953,2217.374,2217.374,2217.374,4031.589,2944.409,2418.953,2672.614,2212.84,2212.84,4031.589,4031.589,2817.579,2217.374,2217.374,2217.374,2672.614,2212.84,2212.84,4031.589,4031.589,2817.579,2217.374,2217.374,2217.374,4031.589,2944.409,2418.953,4031.589,2620.533,2620.533,0,0,1.254404,1.234921,67.94872,36.49,40,36,0,0,0,0
31,0,0,0,1,1,0,0,0,0,0,-.2549594,5,5,6,6,6,4,99,99,4,3,1,1,1,1,1,1,2,2,2,60,60,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1188.035,954.6202,820.7532,475.2141,475.2141,475.2141,1188.035,953.7679,824.0929,886.8344,679.3544,679.3544,1188.035,1188.035,1002.298,475.2141,475.2141,475.2141,886.8344,679.3544,679.3544,1188.035,1188.035,1002.298,475.2141,475.2141,475.2141,1188.035,953.7679,824.0929,1188.035,831.6246,831.6246,.25,.2,.6899952,.4934519,16.73338,12.9675,40,40,0,0,0,0
32,0,0,0,1,0,0,0,1,0,0,.1749073,5,5,5,5,7,7,10,10,5,5,2,2,2,1,9,1,1,1,1,58,62,0,40,40,0,40,40,0,40,40,0,40,40,0,40,40,0,40,40,0,40,40,0,40,40,0,40,40,0,40,40,0,40,40,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1582,1238,877,1195,1195,906.2,1582,1582,992.2,1582,1281,920,1582,1582,890.8,1195,1195,906.2,1582,1281,920,1582,1582,890.8,1195,1195,906.2,1582,1582,992.2,1582,1195,761.8,.25,.25,1.115026,.9740331,18.05,21.5,40,40,0,0,0,0
33,0,0,0,1,1,0,0,0,0,1,-.1386465,5,5,5,5,6,6,5,5,7,7,2,2,2,1,1,1,2,2,2,54,57,0,40,40,0,40,0,0,40,40,0,40,0,0,40,40,0,40,0,0,40,0,0,40,40,0,40,0,0,40,40,0,40,40,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,2095,1656.25,1096.25,1656.25,1040.25,1040.25,2095,2095,1340,2095,1089,1089,2095,2095,1605.5,1656.25,1040.25,1040.25,2095,1089,1089,2095,2095,1605.5,1656.25,1040.25,1040.25,2095,2095,1340,2095,1802.5,1242.5,.5,.5,.7255899,.935546,28,24.375,40,40,0,0,0,0
36,0,0,0,1,0,0,0,1,0,0,-.2326179,2,5,3,5,2,1,5,9,5,7,2,2,2,2,2,2,2,2,2,48,59,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,50,50,0,30,0,0,50,50,0,0,0,0,30,0,0,50,50,0,0,0,0,50,50,0,50,0,0,1793.801,1436.928,1436.928,1317.97,1317.97,1317.97,1793.801,1793.801,1476.58,1793.801,1516.233,1516.233,1793.801,1793.801,1555.885,1317.97,1317.97,1317.97,1793.801,1516.233,1516.233,1793.801,1793.801,1555.885,1317.97,1317.97,1317.97,1793.801,1793.801,1476.58,1793.801,1476.58,1476.58,.5,.9,.5239788,.6203803,20.015,15.86101,50,50,0,0,0,0
39,0,0,1,1,1,0,1,0,0,1,.329184,6,7,4,4,8,8,5,5,6,9,2,1,1,1,1,1,2,2,2,57,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,35,35,0,35,0,0,35,35,0,0,0,0,35,0,0,35,35,0,0,0,0,35,35,0,35,0,0,2742.733,2291.205,2291.205,1296.112,1296.112,1296.112,2510.677,2510.677,1908.638,2433.324,1680.776,1680.776,2433.324,2433.324,2207.56,1296.112,1296.112,1296.112,2433.324,1680.776,1680.776,2433.324,2433.324,2207.56,1296.112,1296.112,1296.112,2510.677,2510.677,1908.638,2278.62,1676.581,1676.581,.4,.9,1.418973,.6420015,30.94093,43.00275,50,35,0,0,0,0
41,0,0,1,1,1,0,0,0,0,1,-2.29419,10,10,1,1,5,5,5,5,10,10,2,2,2,1,1,1,1,1,1,60,57,0,40,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,50,0,30,0,0,50,50,0,0,0,0,30,0,0,50,50,0,0,0,0,50,50,0,50,0,0,16440.38,12146.25,12146.25,6760.192,6760.192,6760.192,9870.385,9870.385,9410.288,9870.385,8950.192,8950.192,16440.38,12060.38,11876.35,6760.192,6760.192,6760.192,9870.385,8950.192,8950.192,16440.38,12060.38,11876.35,6760.192,6760.192,6760.192,9870.385,9870.385,9410.288,9870.385,9042.212,9042.212,.1,.1,.696891,.6236973,365,36.80769,40,50,0,0,0,0
42,0,0,0,1,1,0,0,0,0,1,-.9554316,8,8,2,2,4,8,4,9,4,8,2,2,2,2,2,2,2,9,2,61,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1591.472,1321.717,1321.717,971.0629,971.0629,971.0629,1310.949,1310.949,1176.071,1240.818,1078.965,1078.965,1381.08,1381.08,1300.153,971.0629,971.0629,971.0629,1240.818,1078.965,1078.965,1381.08,1381.08,1300.153,971.0629,971.0629,971.0629,1310.949,1310.949,1176.071,1451.21,1181.455,1181.455,.25,.1,1.228862,1.206701,35.06538,13.48776,40,40,0,0,0,0
44,0,0,0,1,0,0,0,1,0,0,.2609047,1,4,3,6,2,3,5,8,3,4,2,2,2,2,2,2,2,2,2,61,56,0,50,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,45,45,0,27,0,0,45,45,0,0,0,0,27,0,0,45,45,0,0,0,0,45,45,0,45,0,0,5024.934,3343.079,3343.079,2551.468,2551.468,2551.468,4213.823,4213.823,3401.581,3982.077,3169.835,3169.835,5024.934,4445.569,3633.327,2551.468,2551.468,2551.468,3982.077,3169.835,3169.835,5024.934,4445.569,3633.327,2551.468,2551.468,2551.468,4213.823,4213.823,3401.581,4213.823,3401.581,3401.581,.2,.2,.8279943,.6297204,46.34921,60.16608,50,45,0,0,0,0
45,0,0,1,1,1,0,0,0,0,1,-.8528319,4,7,1,1,5,5,6,6,7,2,2,2,2,1,1,1,1,1,1,62,62,0,50,50,0,0,0,0,50,0,0,0,0,0,50,30,0,0,0,0,0,0,0,50,30,0,0,0,0,50,0,0,50,0,0,50,0,0,0,0,0,50,50,0,30,0,0,50,50,0,0,0,0,30,0,0,50,50,0,0,0,0,50,50,0,50,0,0,1584.039,1418.358,1029.625,704.6215,704.6215,704.6215,1584.039,1195.306,1100.631,973.1725,807.492,807.492,1584.039,1584.039,1068.766,704.6215,704.6215,704.6215,973.1725,807.492,807.492,1584.039,1584.039,1068.766,704.6215,704.6215,704.6215,1584.039,1195.306,1100.631,1584.039,792.0194,792.0194,.2,.1,1.012476,.9740331,22.21332,9.467456,50,50,0,0,0,0
47,0,0,0,1,1,0,0,1,0,1,.6390632,3,8,3,4,3,7,7,9,9,10,2,2,2,1,1,1,2,2,2,58,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,50,0,30,0,0,50,50,0,0,0,0,30,0,0,50,50,0,0,0,0,50,50,0,50,0,0,2039.026,1279.93,1279.93,1007.918,1007.918,1007.918,1918.834,1918.834,1463.376,1998.962,1315.775,1315.775,2159.219,2159.219,1931.49,1007.918,1007.918,1007.918,1998.962,1315.775,1315.775,2159.219,2159.219,1931.49,1007.918,1007.918,1007.918,1918.834,1918.834,1463.376,1998.962,1467.595,1467.595,.4,.25,.7033881,.7769284,16.02564,30.36386,50,50,0,0,0,0
49,0,0,0,1,1,0,0,0,0,1,.2714682,10,1,1,1,1,1,1,10,10,1,1,1,1,2,2,2,2,2,2,61,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1357.22,1091.72,1091.72,657.5698,657.5698,657.5698,1222.3,1222.3,1001.05,1154.84,800.8398,800.8398,1289.76,1289.76,1024.26,657.5698,657.5698,657.5698,1154.84,800.8398,800.8398,1289.76,1289.76,1024.26,657.5698,657.5698,657.5698,1222.3,1222.3,1001.05,1357.22,914.7198,914.7198,0,0,1.228862,.6351056,16.86499,22.125,40,40,0,0,0,0
51,0,0,1,1,1,0,1,1,0,0,.7775432,5,5,4,6,6,4,3,4,5,3,1,1,2,2,1,2,2,2,2,58,54,0,80,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,50,0,30,0,0,50,50,0,0,0,0,30,0,0,50,50,0,0,0,0,50,50,0,50,0,0,4054.487,2659.455,2659.455,2175,2175,2175,3367.308,3367.308,2900,3195.513,2144.071,2144.071,4054.487,3367.308,3133.654,2175,2175,2175,3195.513,2144.071,2144.071,4054.487,3367.308,3133.654,2175,2175,2175,3367.308,3367.308,2900,3195.513,2144.071,2144.071,.3,.5,.5575128,.6324868,21.47436,46.73077,80,50,0,0,0,0
52,0,0,1,1,1,0,0,1,0,1,-.3121761,10,10,7,1,8,10,10,1,10,10,1,1,1,1,1,1,1,1,1,58,59,0,40,40,0,40,0,0,40,40,0,40,0,0,40,40,0,40,0,0,40,0,0,40,40,0,40,0,0,40,40,0,40,40,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,2321.704,1880.203,1410.996,1831.147,1093.823,1093.823,2321.704,2321.704,1473.16,2321.704,1424.104,1424.104,2321.704,2321.704,1504.242,1831.147,1093.823,1093.823,2321.704,1424.104,1424.104,2321.704,2321.704,1504.242,1831.147,1093.823,1093.823,2321.704,2321.704,1473.16,2321.704,2027.37,1424.104,.5,.5,.1406776,1.240761,33.51474,24.52785,40,40,0,0,0,0
53,0,0,0,1,0,0,0,0,0,1,-1.125114,5,5,5,5,4,4,5,7,3,4,1,1,1,2,2,2,2,2,2,61,60,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,2540.969,2291.889,1620.495,1236.841,1236.841,1236.841,2540.969,1773.662,1649.122,1485.921,1299.111,1299.111,2540.969,2540.969,1649.122,1236.841,1236.841,1236.841,1485.921,1299.111,1299.111,2540.969,2540.969,1649.122,1236.841,1236.841,1236.841,2540.969,1773.662,1649.122,2540.969,1490.938,1490.938,.2,.2,1.214971,.8635408,47.95673,15.5675,40,40,0,0,0,0
