  -13244.760668309011     
          46
 alpha_c                     2.8165353699236659E-002   2105.3656852994973     
 alpha_lm_cons             -0.20253411873683624                            NaN
 alpha_lm_age                1.7217335062135276E-002   605.27058293036237     
 alpha_lm_college            4.8456353533096906E-003   317.06146806473862     
 alpha_lm_bad                6.1888222826035552E-003   192.26367317057742     
 alpha_lm_male               8.1816809667278109E-003                       NaN
 alpha_lf                    0.0000000000000000        0.0000000000000000     
 alpha_lm_lf                 3.6466933098310887E-002                       NaN
 beta_c                      2.3905395884690074E-002   1127.5821024755476     
 beta_lf_cons               -2.5512301277828872E-002   520.27615775400886     
 beta_lf_age                 3.8758832116906436E-002                       NaN
 beta_lf_college            -2.3905674333638866E-003   261.30711972351480     
 beta_lf_bad                -1.3943922864287752E-003   129.31177043937507     
 beta_lf_male               -1.2194453160675259E-002   244.59296964353655     
 beta_lm                     0.0000000000000000        0.0000000000000000     
 beta_lm_lf                  2.7538486558871884E-002                       NaN
 mu                         -12.507219262182831        0.0000000000000000     
 wageratio                   0.0000000000000000        0.0000000000000000     
 log_rho_m                   4.8790164169432049E-002   0.0000000000000000     
 log_rho_f                   4.8790164169432049E-002   0.0000000000000000     
 tau_m_0                     3.0418163272735717                            NaN
 log_tau_m                   1.1836744911334656        33.856544733459387     
 log_tau_m                   1.1483721876317479                            NaN
 log_tau_m                   1.0345289751769877        15.893349790505626     
 log_tau_m                   1.4086289187890302        31.993230736621658     
 log_tau_m                   1.0743727388771180        16.125814245134297     
 log_tau_m                   1.2492007999647627        16.903943967633772     
 log_tau_m                   1.4457440060494611        17.125016021536315     
 log_tau_m                  0.86126794651286054        9.6999163095273868     
 tau_f_0                     24.292398779935745        1.4629106409121595     
 log_tau_f                   2.3800151255164597        13.164932890887185     
 log_tau_f                   2.2895452222782122                            NaN
 log_tau_f                   2.1467330104965727        16.807523714962930     
 log_tau_f                   2.5860348342954973        17.515875884904077     
 log_tau_f                   1.9923753927198069        14.520507081404299     
 log_tau_f                   2.4571479678924115        14.141152543131904     
 log_tau_f                   2.5608723456615916        13.112868590185684     
 log_tau_f                   1.8856962276628746        8.5139431394740122     
 log_sig_m                   4.5909095574456318                            NaN
 log_sig_f                   6.7990340448339035                            NaN
 L_nm_nm                     3.7664617488099773E-002   11.575997115089768     
 L_nf_nm                     5.0601395582247008E-002   8.7313762489087505     
 L_nf_nf                     7.5627206988660226E-004   39.067457336735508     
 scale_m                     1.0000000000000000        0.0000000000000000     
 scale_f                     1.0000000000000000        0.0000000000000000     
 scale_h                     1.0000000000000000        0.0000000000000000     
