5.004e+08,8,0,0,12,1,0,-.1743534,5,5,5,5,7,7,10,10,5,5,2,2,2,1,9,1,1,1,1,58,62,0,40,40,0,40,40,0,40,40,0,40,40,0,40,40,0,40,40,0,40,40,0,40,40,0,40,40,0,40,40,0,40,40,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,90500,56900,53650,52700,52700,50100,90500,90500,58500,90500,61100,57850,90500,90500,61400,52700,52700,50100,90500,61100,57850,90500,90500,61400,52700,52700,50100,90500,90500,58500,90500,52700,48800
5.005e+08,8,0,1,3,0,0,-.4675482,8,6,6,3,9,1,4,6,6,8,2,2,2,2,1,1,2,2,2,58,53,0,40,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,15,0,15,0,0,15,15,0,0,0,0,15,0,0,15,15,0,0,0,0,15,15,0,15,0,0,57000,39300,39300,32400,32400,32400,39000,39000,36000,34500,30900,30900,57000,39000,36600,32400,32400,32400,34500,30900,30900,57000,39000,36600,32400,32400,32400,39000,39000,36000,43500,38700,38700
5.005e+08,7,1,0,1,0,1,.1713925,6,7,4,4,8,8,5,5,6,9,2,1,1,1,1,1,2,2,2,57,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,35,35,0,35,0,0,35,35,0,0,0,0,35,0,0,35,35,0,0,0,0,35,35,0,35,0,0,142400,118400,118400,67200,67200,67200,130700,130700,98700,126800,86800,86800,126800,126800,114800,67200,67200,67200,126800,86800,86800,126800,126800,114800,67200,67200,67200,130700,130700,98700,119000,87000,87000
5.005e+08,11,0,0,4,0,0,-1.250618,8,8,2,2,4,8,4,9,4,8,2,2,2,2,2,2,2,9,2,61,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,30000,15000,15000,15000,15000,15000,30000,30000,22500,30000,21000,21000,30000,30000,25500,15000,15000,15000,30000,21000,21000,30000,30000,25500,15000,15000,15000,30000,30000,22500,30000,15000,15000
5.008e+08,9,1,0,7,1,0,1.098612,3,3,1,1,6,6,3,5,4,7,2,2,2,1,1,1,1,2,1,59,57,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,92000,70300,62800,49000,49000,49000,92000,81500,69100,74000,49200,49200,92000,92000,75300,49000,49000,49000,74000,49200,49200,92000,92000,75300,49000,49000,49000,92000,81500,69100,92000,58400,58400
5.008e+08,8,0,0,6,0,0,-.074108,3,8,6,3,3,6,4,7,3,8,2,1,1,1,1,1,1,1,1,58,56,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,135000,115750,99750,70000,70000,70000,135000,111000,94500,91000,66250,66250,135000,135000,109500,70000,70000,70000,91000,66250,66250,135000,135000,109500,70000,70000,70000,135000,111000,94500,135000,79750,79750
5.008e+08,7,1,0,1,0,0,-.3242802,5,5,5,5,5,10,1,3,8,10,2,1,2,1,1,1,1,1,1,57,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,36,0,21.6,0,0,36,36,0,0,0,0,21.6,0,0,36,36,0,0,0,0,36,36,0,36,0,0,139250,116050,116050,81900,81900,81900,126750,126750,103550,114250,91050,91050,139250,139250,124750,81900,81900,81900,114250,91050,91050,139250,139250,124750,81900,81900,81900,126750,126750,103550,120500,94400,94400
5.009e+08,12,1,0,9,0,0,-.8846853,3,3,5,5,5,2,5,2,5,2,1,2,1,2,2,2,2,1,2,62,59,0,40,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,20,0,20,0,0,20,20,0,0,0,0,20,0,0,20,20,0,0,0,0,20,20,0,20,0,0,125000,81250,81250,74000,74000,74000,77750,77750,72750,83000,75000,75000,125000,104000,100000,74000,74000,74000,83000,75000,75000,125000,104000,100000,74000,74000,74000,77750,77750,72750,77750,68750,68750
5.009e+08,8,0,0,3,0,0,-.8303921,8,5,1,1,7,1,5,2,4,3,1,1,1,9,2,2,2,2,2,58,53,0,65,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,155000,105500,105500,77500,77500,77500,111250,111250,99250,80000,66500,66500,155000,111250,106750,77500,77500,77500,80000,66500,66500,155000,111250,106750,77500,77500,77500,111250,111250,99250,98750,85250,85250
5.009e+08,10,0,0,8,1,0,.7298769,3,3,1,1,8,8,4,4,6,9,2,2,1,1,1,1,1,1,1,60,58,0,30,30,0,0,0,0,30,0,0,0,0,0,30,30,0,0,0,0,0,0,0,30,30,0,0,0,0,30,0,0,30,0,0,20,0,0,0,0,0,20,20,0,20,0,0,20,20,0,0,0,0,20,0,0,20,20,0,0,0,0,20,20,0,20,0,0,23000,23000,13800,10350,10350,10350,23000,14950,14950,11500,11500,11500,23000,23000,17250,10350,10350,10350,11500,11500,11500,23000,23000,17250,10350,10350,10350,23000,14950,14950,23000,11500,11500
5.009e+08,11,0,0,8,0,0,-.0906544,2,5,4,5,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,61,58,0,32,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,120000,67200,67200,62400,62400,62400,91200,91200,72000,76800,52800,52800,120000,94800,80400,62400,62400,62400,76800,52800,52800,120000,94800,80400,62400,62400,62400,91200,91200,72000,84000,62400,62400
5.010e+08,11,1,1,12,1,0,.9469277,2,2,3,4,2,2,6,6,2,2,2,2,2,1,1,1,1,2,2,61,62,0,40,40,0,40,0,0,40,40,0,40,0,0,40,40,0,40,0,0,40,0,0,40,40,0,40,0,0,40,40,0,40,40,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,124000,86400,75900,81700,68200,68200,124000,124000,83800,124000,69700,69700,124000,124000,94700,81700,68200,68200,124000,69700,69700,124000,124000,94700,81700,68200,68200,124000,124000,83800,124000,95800,83800
5.011e+08,8,0,0,6,0,0,1.098612,7,7,8,9,5,4,3,3,10,10,1,1,1,2,1,1,2,2,2,58,56,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,32,0,0,0,0,0,32,32,0,32,0,0,32,32,0,0,0,0,32,0,0,32,32,0,0,0,0,32,32,0,32,0,0,65000,32500,32500,32500,32500,32500,65000,65000,42250,65000,42250,42250,65000,65000,45500,32500,32500,32500,65000,42250,42250,65000,65000,45500,32500,32500,32500,65000,65000,42250,65000,45500,45500
5.012e+08,11,0,0,10,0,0,.9526584,5,5,5,5,5,5,5,5,5,5,2,2,2,1,2,1,2,1,2,61,60,0,20,20,0,0,0,0,20,0,0,0,0,0,20,20,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,20,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,32000,17600,17600,16000,16000,16000,32000,32000,22400,32000,16000,16000,32000,32000,28800,16000,16000,16000,32000,16000,16000,32000,32000,28800,16000,16000,16000,32000,32000,22400,32000,19200,19200
5.012e+08,12,1,0,8,0,0,.5108256,5,5,2,2,1,1,4,7,5,3,2,1,2,2,2,2,2,2,2,62,58,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,32,32,0,32,0,0,32,32,0,0,0,0,32,0,0,32,32,0,0,0,0,32,32,0,32,0,0,80300,52195,52195,33120,33120,33120,70300,70300,58240,68300,41165,41165,80300,75300,66255,33120,33120,33120,68300,41165,41165,80300,75300,66255,33120,33120,33120,70300,70300,58240,70300,49195,49195
5.013e+08,0,0,0,8,0,0,-.6268978,6,8,3,8,3,3,3,8,1,1,2,2,2,1,2,1,2,2,2,50,58,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,93000,82650,82650,82650,82650,82650,93000,93000,88400,93000,86100,86100,93000,93000,88400,82650,82650,82650,93000,86100,86100,93000,93000,88400,82650,82650,82650,93000,93000,88400,93000,81500,81500
5.013e+08,5,1,0,7,1,1,1.098612,5,5,5,5,5,5,5,5,5,5,1,2,1,2,2,2,2,1,1,55,57,0,40,40,0,40,0,0,40,40,0,40,0,0,40,40,0,40,0,0,40,0,0,40,40,0,40,0,0,40,40,0,40,40,0,2,0,0,0,0,0,2,2,0,2,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,2,2,0,2,0,0,95000,95000,52250,95000,47500,47500,95000,95000,52250,95000,57000,57000,95000,95000,57000,95000,47500,47500,95000,57000,57000,95000,95000,57000,95000,47500,47500,95000,95000,52250,95000,95000,52250
5.013e+08,8,0,0,8,0,0,.1994383,5,10,3,2,4,8,3,2,6,10,2,2,2,1,2,2,1,2,2,58,58,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,40000,26000,26000,18000,18000,18000,40000,40000,30000,40000,20000,20000,40000,40000,32000,18000,18000,18000,40000,20000,20000,40000,40000,32000,18000,18000,18000,40000,40000,30000,40000,24000,24000
5.014e+08,9,0,0,0,0,0,.9555114,4,8,4,8,4,8,5,7,8,9,1,1,1,1,1,1,1,9,1,59,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,50,0,30,0,0,50,50,0,0,0,0,30,0,0,50,50,0,0,0,0,50,50,0,50,0,0,124000,88800,88800,73150,73150,73150,110500,110500,79700,108250,77450,77450,119500,119500,106300,73150,73150,73150,108250,77450,77450,119500,119500,106300,73150,73150,73150,110500,110500,79700,112750,86350,86350
5.014e+08,12,1,0,2,1,0,-.7355475,4,1,4,2,2,1,5,5,6,2,1,2,1,2,1,2,2,2,2,62,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,113000,78350,78350,57150,57150,57150,104000,104000,77050,101750,63250,63250,113000,113000,105300,57150,57150,57150,101750,63250,63250,113000,113000,105300,57150,57150,57150,104000,104000,77050,99500,68700,68700
5.014e+08,8,0,1,11,0,0,.159332,99,99,99,99,99,99,99,99,99,99,1,2,9,2,2,9,2,9,2,58,61,0,40,40,0,40,0,0,40,40,0,40,0,0,40,40,0,40,0,0,40,0,0,40,40,0,40,0,0,40,40,0,40,40,0,33,0,0,0,0,0,33,33,0,33,0,0,33,33,0,0,0,0,33,0,0,33,33,0,0,0,0,33,33,0,33,0,0,67000,58600,40200,54400,31400,31400,67000,67000,46700,67000,40200,40200,67000,67000,48800,54400,31400,31400,67000,40200,40200,67000,67000,48800,54400,31400,31400,67000,67000,46700,67000,58600,44800
5.014e+08,10,1,0,7,1,0,-.9146326,8,8,2,5,6,1,2,6,6,2,2,2,2,2,1,1,2,2,2,60,57,0,48,0,0,0,0,0,0,0,0,0,0,0,28.8,0,0,0,0,0,0,0,0,28.8,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,36,0,21.6,0,0,36,36,0,0,0,0,21.6,0,0,36,36,0,0,0,0,36,36,0,36,0,0,195000,143250,143250,78000,78000,78000,141000,141000,117000,120750,90750,90750,195000,161250,149250,78000,78000,78000,120750,90750,90750,195000,161250,149250,78000,78000,78000,141000,141000,117000,147750,120750,120750
5.015e+08,10,0,0,12,1,0,.3868177,5,7,6,2,5,6,4,7,7,9,2,1,2,1,2,1,2,2,2,60,62,0,40,40,0,40,0,0,40,40,0,40,0,0,40,40,0,40,0,0,40,0,0,40,40,0,40,0,0,40,40,0,40,40,0,16,0,0,0,0,0,16,16,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,16,0,16,0,0,75000,64500,44250,57000,39000,39000,75000,75000,42750,75000,42000,42000,75000,75000,55500,57000,39000,39000,75000,42000,42000,75000,75000,55500,57000,39000,39000,75000,75000,42750,75000,66000,52500
5.015e+08,7,0,0,5,1,0,1.006805,7,7,4,4,5,5,5,5,8,8,2,1,2,2,2,2,2,1,1,57,55,0,45,45,0,0,0,0,45,0,0,0,0,0,45,27,0,0,0,0,0,0,0,45,27,0,0,0,0,45,0,0,45,0,0,44,0,0,0,0,0,44,44,0,26.4,0,0,44,44,0,0,0,0,26.4,0,0,44,44,0,0,0,0,44,44,0,44,0,0,197000,168200,142950,103800,103800,103800,197000,161650,123250,151550,113150,113150,197000,197000,137400,103800,103800,103800,151550,113150,113150,197000,197000,137400,103800,103800,103800,197000,161650,123250,197000,122750,122750
5.015e+08,10,1,1,11,1,1,-.3608243,8,8,1,2,1,10,1,1,1,10,9,9,9,1,1,9,9,9,9,60,61,0,40,40,0,40,0,0,40,40,0,40,0,0,40,40,0,40,0,0,40,0,0,40,40,0,40,0,0,40,40,0,40,40,0,20,0,0,0,0,0,20,20,0,20,0,0,20,20,0,0,0,0,20,0,0,20,20,0,0,0,0,20,20,0,20,0,0,89000,89000,53400,89000,44500,44500,89000,89000,48950,89000,40050,40050,89000,89000,44500,89000,44500,44500,89000,40050,40050,89000,89000,44500,89000,44500,44500,89000,89000,48950,89000,89000,48950
5.015e+08,7,0,0,-4,0,0,-.4728721,1,8,1,8,1,1,1,8,1,1,2,2,2,2,1,2,2,2,2,57,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,57400,47600,47600,32200,32200,32200,55300,55300,45500,51100,42700,42700,59500,59500,52500,32200,32200,32200,51100,42700,42700,59500,59500,52500,32200,32200,32200,55300,55300,45500,53200,43400,43400
5.016e+08,1,1,0,10,1,0,.0780683,8,2,1,1,9,8,1,1,9,9,2,2,2,1,1,1,2,1,2,51,60,0,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,0,0,0,0,0,55,55,0,33,0,0,55,55,0,0,0,0,33,0,0,55,55,0,0,0,0,55,55,0,55,0,0,132500,103900,103900,89600,89600,89600,132500,132500,107475,132500,100325,100325,132500,132500,125350,89600,89600,89600,132500,100325,100325,132500,132500,125350,89600,89600,89600,132500,132500,107475,132500,111050,111050
5.016e+08,10,1,1,10,0,0,.6396585,10,10,10,10,7,1,1,7,10,1,2,2,2,1,2,1,2,1,2,60,60,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,27000,16200,16200,14850,14850,14850,27000,27000,20250,27000,18900,18900,27000,27000,18900,14850,14850,14850,27000,18900,18900,27000,27000,18900,14850,14850,14850,27000,27000,20250,27000,17550,17550
5.016e+08,8,1,0,8,0,0,.7784631,8,8,3,5,3,3,6,6,6,6,1,1,1,1,1,1,2,2,1,58,58,0,10,10,0,0,0,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,10,0,0,10,0,0,0,0,0,10,10,0,10,0,0,10,10,0,0,0,0,10,0,0,10,10,0,0,0,0,10,10,0,10,0,0,149000,132000,97500,74500,74500,74500,149000,97250,88750,97250,81950,81950,149000,149000,119200,74500,74500,74500,97250,81950,81950,149000,149000,119200,74500,74500,74500,149000,97250,88750,149000,87700,87700
5.017e+08,9,1,0,12,1,0,.5557905,5,6,4,4,5,5,6,7,4,4,1,2,2,2,2,2,2,1,1,59,62,0,55,55,0,55,0,0,55,55,0,55,0,0,55,55,0,55,0,0,55,0,0,55,55,0,55,0,0,55,55,0,55,55,0,16,0,0,0,0,0,16,16,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,16,0,16,0,0,83300,73640,45790,72260,38840,38840,83300,83300,58310,83300,48575,48575,83300,83300,62450,72260,38840,38840,83300,48575,48575,83300,83300,62450,72260,38840,38840,83300,83300,58310,83300,73640,51360
5.017e+08,11,1,0,12,0,0,-.2267733,10,10,1,1,3,3,3,3,4,4,1,1,1,2,2,2,1,2,1,61,62,0,40,40,0,40,0,0,40,40,0,40,0,0,40,40,0,40,0,0,40,0,0,40,40,0,40,0,0,40,40,0,40,40,0,20,0,0,0,0,0,20,20,0,20,0,0,20,20,0,0,0,0,20,0,0,20,20,0,0,0,0,20,20,0,20,0,0,280000,257600,171200,241600,144400,144400,280000,280000,166800,280000,128000,128000,280000,280000,162400,241600,144400,144400,280000,128000,128000,280000,280000,162400,241600,144400,144400,280000,280000,166800,280000,260800,163600
5.017e+08,12,1,0,9,1,0,1.098612,10,7,2,2,8,1,10,10,9,1,2,2,2,2,2,1,2,1,2,62,59,0,40,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,21000,16800,16800,12600,12600,12600,14700,14700,14700,12600,12600,12600,21000,14700,14700,12600,12600,12600,12600,12600,12600,21000,14700,14700,12600,12600,12600,14700,14700,14700,11550,11550,11550
5.018e+08,8,0,1,2,0,0,.5570729,6,6,5,5,5,5,5,5,6,7,1,1,1,1,1,1,1,2,1,58,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,43,43,0,25.8,0,0,43,43,0,0,0,0,25.8,0,0,43,43,0,0,0,0,43,43,0,43,0,0,48350,30350,30350,30250,30250,30250,45500,45500,32900,45500,27500,27500,47400,47400,43800,30250,30250,30250,45500,27500,27500,47400,47400,43800,30250,30250,30250,45500,45500,32900,48350,30350,30350
5.019e+08,9,1,0,4,0,0,-.5777699,1,1,1,1,1,1,1,7,1,1,2,2,2,2,1,1,2,2,2,59,54,0,40,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,40000,26000,26000,16000,16000,16000,26000,26000,26000,18000,18000,18000,40000,24000,24000,16000,16000,16000,18000,18000,18000,40000,24000,24000,16000,16000,16000,26000,26000,26000,28000,28000,28000
5.019e+08,7,1,0,7,1,0,.2405353,99,99,99,99,99,99,99,99,99,99,1,9,9,9,9,9,9,9,9,57,57,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,36,0,0,0,0,0,36,36,0,21.6,0,0,36,36,0,0,0,0,21.6,0,0,36,36,0,0,0,0,36,36,0,36,0,0,105000,75000,59250,54000,54000,54000,105000,89250,68250,82500,52500,52500,105000,105000,78750,54000,54000,54000,82500,52500,52500,105000,105000,78750,54000,54000,54000,105000,89250,68250,105000,62250,62250
